sentence_id	words	labels
4448	.	O
4448	Adha	O
4448	vittutu	O
4448	edhirla	O
4448	nikkura	O
4448	nee	O
4448	dhan	O
4448	mudivu	O
4448	pannanum	O
4448	na	O
4448	enna	B-CAUSE
4448	vasanam	I-CAUSE
4448	idhellam	I-CAUSE
4448	!	I-CAUSE
4448	?	O
4448	Konjam	O
4448	pazhaya	O
4448	vasanama	O
4448	theriyudhu	O
4448	.	O
4448	Phoenix	O
4448	paravai	O
4448	nu	O
4448	rombo	O
4448	naala	O
4448	sollikitu	O
4448	irukaradhum	O
4448	salippu	B-CAUSE
4448	thattudhu	I-CAUSE
4448	.	I-CAUSE
4448	Indha	O
4448	kuraigal	O
4448	padatthoda	O
4448	rasanaiya	O
4448	,	O
4448	anubavattha	O
4448	kedukkama	O
4448	irundhurum	O
4448	nu	O
4448	namburen	O
4448	.	O
4448	Vaazhthukkal	O
4448	to	O
4448	the	O
4448	efforts	O
4448	put	O
4448	by	O
4448	the	O
4448	whole	O
4448	team	O
4448	.	O
4448	God	O
4448	bless	O
4448	!	O
4449	34k	O
4449	dislikes	O
4449	......	O
4449	Vera	O
4449	edhum	O
4449	illa	O
4449	....	O
4449	ellame	B-CAUSE
4449	vaithu	I-CAUSE
4449	erichal	I-CAUSE
4449	,	I-CAUSE
4449	poramai	I-CAUSE
4449	,	I-CAUSE
4449	gaandu	I-CAUSE
4449	,	I-CAUSE
4449	haters	I-CAUSE
4449	...	I-CAUSE
4449	athhaa	O
4449	.....	O
4449	vekkam	B-CAUSE
4449	kettavargal	I-CAUSE
4450	idhu	O
4450	enga	O
4450	chiyaan	O
4450	da	O
4450	indha	O
4450	kujay	O
4450	kujith	B-CAUSE
4450	ooryalam	I-CAUSE
4450	odunga	I-CAUSE
4450	da	I-CAUSE
4450	angutu	I-CAUSE
4450	sema	O
4450	gethu	O
4450	chiyaan	O
4451	dai	O
4451	pandey	O
4451	thala	O
4451	ya	O
4451	vey	O
4451	yethirthu	O
4451	pesuriya	O
4451	goyala	B-CAUSE
4451	theater	I-CAUSE
4451	pakkam	I-CAUSE
4451	varuvala	I-CAUSE
4451	va	I-CAUSE
4451	............	I-CAUSE
4452	Apdiye	O
4452	poiru	O
4452	kola	B-CAUSE
4452	kandula	I-CAUSE
4452	irukan	I-CAUSE
4452	mass	O
4452	thalaivasweet	O
4452	sapda	O
4452	poro	O
4453	Last	O
4453	Dialouge	O
4453	la	O
4453	Thala	O
4453	ya	O
4453	Adikuringala	O
4453	da	O
4453	Kaithi	O
4453	Team	O
4453	Atha	B-CAUSE
4453	Yenda	I-CAUSE
4453	NeYaBa	I-CAUSE
4453	PaduThuRiNga	I-CAUSE
4454	G.V.P	O
4454	paithiya	B-CAUSE
4454	kara	I-CAUSE
4454	nee	I-CAUSE
4454	mooditu	I-CAUSE
4454	Music	I-CAUSE
4454	eh	I-CAUSE
4454	podu	I-CAUSE
4454	Maallaaaaa	O
4454	Bgm	O
4455	Comments	O
4455	read	O
4455	pana	O
4455	inamum	O
4455	neraiya	O
4455	per	O
4455	sapatula	O
4455	uppu	B-CAUSE
4455	potu	I-CAUSE
4455	sapidrom	I-CAUSE
4455	nu	I-CAUSE
4455	theriyudhu	I-CAUSE
4456	Bots	O
4456	Epdi	O
4456	Vela	O
4456	Seiyuthu	O
4456	Adei	O
4456	Sunpictures	O
4456	devidiya	B-CAUSE
4456	baiya	I-CAUSE
4457	Sc	O
4457	la	O
4457	kevalamana	O
4457	nayyy	B-CAUSE
4457	kalukku	I-CAUSE
4457	intha	O
4457	padam	O
4457	oru	O
4457	adiiii	O
4457	......	O
4457	Mukkulathorum	O
4457	....	O
4457	Vaniyarum	O
4457	onnu	O
4457	daaaa	O
4458	4	O
4458	million	O
4458	...	O
4458	ethir	O
4458	le	O
4458	even	O
4458	vanthaalum	O
4458	eri	B-CAUSE
4458	mithichit	I-CAUSE
4458	poyitte	I-CAUSE
4458	iruppen	I-CAUSE
4459	Muthipona	B-CAUSE
4459	munji	I-CAUSE
4459	yellam	O
4459	ithapaathu	O
4459	thirunthugada	O
4460	Dei	O
4460	,	O
4460	ennada	O
4460	,	O
4460	..	O
4460	'CONAIR	O
4460	'	O
4460	padatha	O
4460	kavuthi	B-CAUSE
4460	pota	I-CAUSE
4460	madiri	I-CAUSE
4460	iruku	I-CAUSE
4460	unga	I-CAUSE
4460	'KAITHI'\r	O
4460	thiruttu	O
4460	payale	O
4460	Lokesuh	O
4460	?	O
4460	?	O
4460	?	O
4460	?	O
4460	?	O
4460	?	O
4460	?	O
4460	?	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4460	!	O
4461	Ithu	O
4461	yellam	O
4461	oru	O
4461	padam	O
4461	...	O
4461	Yenda	B-CAUSE
4461	padathuku	I-CAUSE
4461	poonam	I-CAUSE
4461	aschu	I-CAUSE
4462	Ranjith	O
4462	and	O
4462	co	O
4462	:	O
4462	Padichu	O
4462	munneru	O
4462	,	O
4462	thiruppi	O
4462	avangalukku	O
4462	seiyyadha	O
4462	Saadhi	O
4462	Veri	O
4462	Bundais	O
4462	:	O
4462	avana	B-CAUSE
4462	vettu	I-CAUSE
4462	!	I-CAUSE
4462	Ivana	I-CAUSE
4462	kollu	I-CAUSE
4463	Dei	O
4463	,	O
4463	ennada	O
4463	,	O
4463	..	O
4463	'CONAIR	O
4463	'	O
4463	padatha	O
4463	kavuthi	B-CAUSE
4463	pota	I-CAUSE
4463	madiri	I-CAUSE
4463	iruku	I-CAUSE
4463	unga	O
4463	'KAITHI	O
4463	'	O
4463	thiruttu	O
4463	payale	O
4463	Lokesuh	O
4463	?	O
4463	?	O
4463	?	O
4463	?	O
4463	?	O
4463	?	O
4463	?	O
4463	?	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4463	!	O
4464	seiyaana	O
4464	mokka.namba	B-CAUSE
4464	army	O
4464	men	O
4464	ku	O
4464	1	O
4464	percent	O
4464	kooda	O
4464	equal	B-CAUSE
4464	aaga	I-CAUSE
4464	mudiyathu	I-CAUSE
4464	this	O
4464	film	O
4464	.	O
4465	Kangana	O
4465	munjila	O
4465	fan	B-CAUSE
4465	vilundhuruchu	I-CAUSE
4465	Pola	I-CAUSE
4465	athan	O
4465	munji	O
4465	veengi	O
4465	iruku	O
4466	55000	O
4466	kena	B-CAUSE
4466	koothis	I-CAUSE
4466	anils	I-CAUSE
4466	thevangu	I-CAUSE
4466	kuttam	I-CAUSE
4466	dislikes	O
4466	potruku	O
4466	mada	O
4466	thayolinga	B-CAUSE
4467	Dei	O
4467	thumbnail	O
4467	la	O
4467	maathura	O
4467	bihar	B-CAUSE
4467	kaaran	I-CAUSE
4467	maari	I-CAUSE
4467	ye	I-CAUSE
4467	iruku	I-CAUSE
4468	Jayam	O
4468	ravi	O
4468	kittaye	O
4468	,	O
4468	jayam	O
4468	ravi	O
4468	madhiri	O
4468	kilamba	O
4468	sonna	O
4468	nilagal	B-CAUSE
4468	ravi	I-CAUSE
4468	madhiri	I-CAUSE
4468	kilambura	I-CAUSE
4468	nu	O
4468	solra	O
4468	ore	O
4468	aal	O
4468	yogi	O
4468	babu	O
4468	dhaan	O
4468	🤣	O
4469	Dislike	O
4469	panravanga	O
4469	amma	B-CAUSE
4469	bow	I-CAUSE
4469	daw	I-CAUSE
4470	Not	B-CAUSE
4470	worthy	I-CAUSE
4470	vfx	I-CAUSE
4470	illana	O
4470	shakthi	B-CAUSE
4470	man	I-CAUSE
4470	pakkura	I-CAUSE
4470	mathiri	I-CAUSE
4470	than	I-CAUSE
4470	irukkum	I-CAUSE
4471	anils	B-CAUSE
4471	fans	I-CAUSE
4471	ellaarum	I-CAUSE
4471	vaya	I-CAUSE
4471	mudikitu	I-CAUSE
4471	odungada	I-CAUSE
4471	ella	O
4471	vayilaay	O
4471	vettuven	O
4472	yepomay	O
4472	class	O
4472	la	O
4472	sirichi	O
4472	thittu	O
4472	vaanguravanga	B-CAUSE
4472	yarellam	I-CAUSE
4473	Padam	O
4473	mokkaya	B-CAUSE
4473	than	O
4473	irukkum	O
4473	odave	B-CAUSE
4473	odathu	I-CAUSE
4474	Iyoooooo	O
4474	marana	O
4474	w8inggg	O
4474	thalaivaaaaaaaaaaaa	O
4474	,	O
4474	,	O
4474	,	O
4474	indha	O
4474	alavu	O
4474	oru	O
4474	padathuku	O
4474	w8	O
4474	pannadhu	O
4474	illaaa	O
4474	thalaivaaa	O
4474	,	O
4474	,	O
4474	,	O
4474	ommala	B-CAUSE
4474	yennaiku	I-CAUSE
4474	orae	O
4474	superstarrrr	O
4474	dhan	O
4474	da	O
4475	Ivar	O
4475	Rekka	O
4475	director	O
4475	aachenu	O
4475	yosicha	O
4475	thaan	O
4475	konjam	B-CAUSE
4475	bayama	I-CAUSE
4475	irukku	I-CAUSE
4476	Bro	O
4476	negala	O
4476	2013	O
4476	regulation	O
4476	aa	O
4476	...	O
4476	sema	O
4476	..	O
4476	intha	O
4476	jenmathuku	B-CAUSE
4476	all	I-CAUSE
4476	clear	I-CAUSE
4476	pna	I-CAUSE
4476	mudiythu	I-CAUSE
4476	..	I-CAUSE
4476	🤣	O
4477	Trailer	O
4477	fantastic	O
4477	but	O
4477	Rajni	O
4477	voice	O
4477	la	O
4477	andha	O
4477	palaya	O
4477	gethu	B-CAUSE
4477	konjam	I-CAUSE
4477	kooda	I-CAUSE
4477	illa	I-CAUSE
4477	.	I-CAUSE
4478	Enna	O
4478	daa	O
4478	kaappaan	O
4478	la	O
4478	thalapathi	B-CAUSE
4478	yoda	I-CAUSE
4478	bairavaa	I-CAUSE
4478	still	I-CAUSE
4478	theriyuthu	I-CAUSE
4479	ena	O
4479	da	O
4479	dialog	O
4479	....	O
4479	vaai	B-CAUSE
4479	ku	I-CAUSE
4479	vandhadhellam	I-CAUSE
4479	pesuran	I-CAUSE
4479	....	I-CAUSE
4479	:	O
4479	P	O
4480	Ithanda	O
4480	nijamana	O
4480	verithanam	O
4480	..	O
4480	Vijay	O
4480	fans	O
4480	lam	O
4480	oram	B-CAUSE
4480	po	I-CAUSE
4481	Pakathane	O
4481	poringa	O
4481	Viswasam	B-CAUSE
4481	ah	I-CAUSE
4481	Petta	I-CAUSE
4481	ah	I-CAUSE
4481	nu	I-CAUSE
4481	?	I-CAUSE
4481	🤗🤗	O
4482	Namma	O
4482	inga	O
4482	summa	B-CAUSE
4482	like	I-CAUSE
4482	mattum	I-CAUSE
4482	pottu	I-CAUSE
4482	avanuku	I-CAUSE
4482	value	I-CAUSE
4482	ethi	I-CAUSE
4482	vidrom	I-CAUSE
4483	Visuvasam	O
4483	kusuvasam	B-CAUSE
4483	agapoguthu	I-CAUSE
4483	garenty	O
4483	Young	O
4483	thalivar	O
4483	is	O
4483	back	O
4484	Movie	O
4484	epo	O
4484	release	O
4484	aagum	O
4484	..	O
4484	Romba	B-CAUSE
4484	kodurama	I-CAUSE
4484	irukee	I-CAUSE
4484	Bayama	I-CAUSE
4484	irukee🤫	I-CAUSE
4485	Kammattipadam	O
4485	Malayalam	O
4485	Movie	B-CAUSE
4485	Para	I-CAUSE
4485	para	I-CAUSE
4485	Song	I-CAUSE
4485	Music	I-CAUSE
4485	🤔	O
4486	Mokka	O
4486	sollravan	O
4486	laam	O
4486	poi	O
4486	thooku	B-CAUSE
4486	matti	I-CAUSE
4486	sethuru	I-CAUSE
4487	Karthik	O
4487	suburaj	O
4487	marana	B-CAUSE
4487	katu	I-CAUSE
4487	katitaru	I-CAUSE
4488	Dei	O
4488	director	O
4488	the	B-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	96	I-CAUSE
4488	la	O
4488	varen	O
4488	Thalaivar	O
4488	sollaveillada	O
4488	yepdi	O
4488	ipdi	O
4488	oru	O
4488	echa	B-CAUSE
4488	vela	I-CAUSE
4488	pakran	I-CAUSE
4488	the	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	director	I-CAUSE
4488	the	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	komalakka	I-CAUSE
4488	adiirukuda	I-CAUSE
4488	the	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	*	I-CAUSE
4488	.intha	I-CAUSE
4488	generation	O
4488	muttakoothingaluku	B-CAUSE
4488	onnumtheriyathu	I-CAUSE
4488	nenga	O
4488	solrathanambittu	O
4488	irukunga.96	O
4488	la	O
4488	avar	O
4488	sonnathu	O
4488	Na	O
4488	ipa	O
4488	varamaten	O
4488	athuku	O
4488	oru	O
4488	Kalam	O
4488	varum	O
4488	nu	O
4488	thanda	O
4488	sonnaru.unga	O
4488	aatha	O
4488	apanta	O
4488	kealunga	O
4488	loose	B-CAUSE
4488	koothingala	I-CAUSE
4488	.	I-CAUSE
4489	kottha	O
4489	inime	O
4489	intha	O
4489	SC	O
4489	naikal	B-CAUSE
4489	yellaru	I-CAUSE
4489	m	O
4489	padatha	O
4489	paathu	O
4489	Saga	B-CAUSE
4489	poranga	I-CAUSE
4490	Enka	O
4490	appa	O
4490	military	O
4490	Da	O
4490	,	O
4490	Goli	B-CAUSE
4490	villayaadava	I-CAUSE
4490	solli	I-CAUSE
4490	tharuva	I-CAUSE
4490	ufff	O
4491	Pudikalana	O
4491	koothiya	B-CAUSE
4491	mooditu	I-CAUSE
4491	pongalenda	I-CAUSE
4491	....	I-CAUSE
4491	Comments	O
4491	la	O
4491	vanthu	O
4491	yenda	O
4491	uyir	O
4491	ah	O
4491	vidringa	O
4491	echa	B-CAUSE
4491	pundaigala	I-CAUSE
4491	!	I-CAUSE
4491	!	O
4491	!	O
4492	Why	O
4492	4.3k	O
4492	dislike	O
4492	?	O
4492	what	O
4492	they	O
4492	understand	O
4492	....	O
4492	plese	O
4492	tell	O
4492	me	O
4492	dislike	B-CAUSE
4492	persons	I-CAUSE
4493	Trailer	O
4493	pathum	O
4493	eppudi	O
4493	da	O
4493	dislike	O
4493	pandringa	O
4493	do	B-CAUSE
4493	n't	I-CAUSE
4493	humiliate.for	I-CAUSE
4493	name	O
4493	sake	O
4494	Intha	O
4494	music	O
4494	aakayo	B-CAUSE
4494	katta	I-CAUSE
4494	Mari	I-CAUSE
4494	irruku	I-CAUSE
4494	🤔🤔	O
4495	Dislike	B-CAUSE
4495	pannavan	I-CAUSE
4495	lam	I-CAUSE
4495	Aamainga	I-CAUSE
4495	nu	O
4495	ninaikiren	O
4496	Confirm	O
4496	flop	B-CAUSE
4496	Vijay	I-CAUSE
4496	Sethupathiku	O
4496	intha	O
4496	Maari	O
4496	padam	O
4496	set	B-CAUSE
4496	aagathu	I-CAUSE
4497	Nadula	B-CAUSE
4497	spider	I-CAUSE
4497	man	I-CAUSE
4497	far	I-CAUSE
4497	from	I-CAUSE
4497	home	I-CAUSE
4497	black	I-CAUSE
4497	suit	I-CAUSE
4497	stunt	I-CAUSE
4497	wandha	I-CAUSE
4497	waada	I-CAUSE
4497	adikidhey	I-CAUSE
4498	V	B-CAUSE
4498	for	I-CAUSE
4498	vendetta	I-CAUSE
4498	dialogue	I-CAUSE
4498	An	O
4498	idea	O
4498	ca	O
4498	n't	O
4498	be	O
4498	destroyed	O
4499	atleekku	O
4499	soothu	B-CAUSE
4499	adikka	I-CAUSE
4499	poguthu	I-CAUSE
4499	inda	O
4499	padam	O
4499	tha	O
4499	verithanam	O
4500	Kandippa	O
4500	indha	O
4500	padam	O
4500	nalla	B-CAUSE
4500	odadhu	I-CAUSE
4500	....	I-CAUSE
4500	Idhu	O
4500	Vijay	O
4500	sedhupathi	O
4500	kana	O
4500	padam	O
4500	illa	O
4500	..	O
4501	Nada	O
4501	mokkaya	B-CAUSE
4501	iruk	I-CAUSE
4501	Kaala	O
4501	kabali	O
4501	Mathiri	O
4501	oruk	O
4502	TAmbi	O
4502	padam	O
4502	part	O
4502	5	O
4502	varaikkum	O
4502	rajini	O
4502	arasiyaliukkyu	O
4502	vara	O
4502	maattaar	O
4502	.	O
4502	Yenda	B-CAUSE
4502	koma	I-CAUSE
4502	patient	I-CAUSE
4502	ah	I-CAUSE
4502	kolappureenga	I-CAUSE
4502	.	I-CAUSE
4502	Orey	O
4502	kustamappa	B-CAUSE
4502	sorry	I-CAUSE
4502	kastamappa	O
4502	.	O
4503	Ennangada	O
4503	Viswasam	O
4503	Song	O
4503	ah	O
4503	Apdiye	B-CAUSE
4503	Copy	I-CAUSE
4503	pannirukinga	I-CAUSE
4503	..	I-CAUSE
4503	but	O
4503	#	O
4503	trailor	O
4503	awesom	O
4504	Athu	B-CAUSE
4504	epadi	I-CAUSE
4504	da	I-CAUSE
4504	views	O
4504	50k	O
4504	...	O
4504	likes	O
4504	91k	O
4504	...	O
4504	How	O
4504	?	O
4505	eala	O
4505	sotta.trailer	O
4505	nallavae	B-CAUSE
4505	illa	I-CAUSE
4505	..	O
4505	Vijay	O
4505	sethupathi	O
4505	than	O
4505	mass	O
4505	.avarukaga	O
4505	pakkalam	O
4506	Ungaluku	O
4506	promo	O
4506	venumnalum	O
4506	Thalaivara	O
4506	thanda	O
4506	theduringa	O
4506	...	O
4506	unga	B-CAUSE
4506	padam	I-CAUSE
4506	sathyama	I-CAUSE
4506	odathuda	I-CAUSE
4507	Suriya	O
4507	super	O
4507	but	O
4507	sai	O
4507	pulav	O
4507	over	B-CAUSE
4507	makeup	I-CAUSE
4508	Visssssss	O
4508	joli	O
4508	mudinchi	O
4508	kola	B-CAUSE
4508	gandula	I-CAUSE
4508	irukaru	I-CAUSE
4508	appadiya	O
4508	odiru	O
4509	Ennaya	B-CAUSE
4509	yogi	I-CAUSE
4509	babu	I-CAUSE
4509	hair	I-CAUSE
4509	cut	I-CAUSE
4509	pannitta	I-CAUSE
4509	?	I-CAUSE
4509	?	O
4510	Oviyam	O
4510	varaiyiravan	O
4510	avan	O
4510	pullaiku	O
4510	oviyam	O
4510	varaya	O
4510	solli	O
4510	kodupan	O
4510	....	O
4510	yengapa	O
4510	military	O
4510	da	O
4510	odi	B-CAUSE
4510	velayadava	I-CAUSE
4510	solli	I-CAUSE
4510	kuduthurupan	I-CAUSE
4511	Theavidya	B-CAUSE
4511	mavan	I-CAUSE
4511	ajith	O
4511	ellam	O
4511	eptti	O
4511	teaser	O
4511	a	O
4511	parkka	O
4511	mudiyuma	O
4512	Ada	B-CAUSE
4512	Pavame	I-CAUSE
4512	innuma	O
4512	1	O
4512	million	O
4512	like	O
4512	varalla	O
4513	Komali	B-CAUSE
4513	punnda	I-CAUSE
4513	reimec	O
4513	padathulatha	O
4513	nadikka	O
4513	mudiyum	O
4514	Are	O
4514	u	O
4514	virgin	O
4514	...	O
4514	Fuck	B-CAUSE
4514	me	I-CAUSE
4514	....	O
4514	By	O
4514	ajith	O
4515	Unga	B-CAUSE
4515	ad	I-CAUSE
4515	romba	I-CAUSE
4515	over	I-CAUSE
4515	ha	I-CAUSE
4515	irukku	I-CAUSE
4515	thanga	I-CAUSE
4515	mudiyala	O
4515	da	O
4515	sami	O
4516	Thala	O
4516	the	O
4516	mass	O
4516	...	O
4516	dislike	O
4516	panna	O
4516	anil	B-CAUSE
4516	kunjis	I-CAUSE
4517	Jaathi	O
4517	pera	O
4517	solli	O
4517	vaalthu	O
4517	solliye	O
4517	aaganuma	O
4517	enna	O
4517	..	O
4517	maanangettavauga	B-CAUSE
4517	..	I-CAUSE
4517	Eppathanda	O
4517	olikka	O
4517	poringa	O
4517	..	O
4517	asingama	B-CAUSE
4517	illaya	I-CAUSE
4517	..	I-CAUSE
4518	Karthi	O
4518	key	O
4518	verithanamana	O
4518	Thalapathy	B-CAUSE
4518	oda	I-CAUSE
4518	entry	I-CAUSE
4518	euppudi	I-CAUSE
4518	Erukoma	I-CAUSE
4518	Aandavaaaaaaa	O
4519	Dala	O
4519	fans	O
4519	katharal	B-CAUSE
4519	thangala	I-CAUSE
4519	:	O
4519	D	O
4519	:	O
4519	D	O
4520	mokka	B-CAUSE
4520	ya	I-CAUSE
4520	tha	O
4520	iruku	O
4520	trailer	O
4520	antha	O
4520	level	O
4520	ku	O
4520	perusa	B-CAUSE
4520	onnum	I-CAUSE
4520	illa	I-CAUSE
4521	Setha	B-CAUSE
4521	thayriyuma	I-CAUSE
4521	savunum	O
4521	kal	O
4521	vilunthu	O
4521	savei	O
4521	kudathu	O
4521	..	O
4521	Seme	O
4522	Evanukkathu	O
4522	pondatti	B-CAUSE
4522	pullanu	I-CAUSE
4522	family	I-CAUSE
4522	sentiment	I-CAUSE
4522	irunta	I-CAUSE
4522	vishwasam	O
4522	pakka	O
4522	poiru	O
4522	mavane	B-CAUSE
4522	thalaivar	I-CAUSE
4522	kola	I-CAUSE
4522	kandula	I-CAUSE
4522	irukaru	I-CAUSE
4523	#	O
4523	mota	B-CAUSE
4523	pasaga	I-CAUSE
4523	jam	O
4523	Ravi	O
4523	and	O
4523	team	O
4524	Seems	O
4524	to	O
4524	be	O
4524	Hindi	O
4524	Film	O
4524	Ek	B-CAUSE
4524	Tha	I-CAUSE
4524	Tiger	I-CAUSE
4524	Remake	I-CAUSE
4524	..	I-CAUSE
4525	konjam	O
4525	kuda	O
4525	vetkamae	O
4525	illama	O
4525	verum	O
4525	inna	B-CAUSE
4525	polapukku	I-CAUSE
4525	dislike	O
4525	panra	O
4525	echa	B-CAUSE
4525	payaluka	I-CAUSE
4525	ajith	O
4525	fans	O
4525	not	O
4525	ajith	O
4525	..	O
4526	Sir	O
4526	,	O
4526	manasula	O
4526	perriya	B-CAUSE
4526	hero	I-CAUSE
4526	nu	I-CAUSE
4526	nennapo	I-CAUSE
4526	,	I-CAUSE
4526	STRAIGHT	O
4526	AH	O
4526	THALA	O
4526	THALAPATHI	O
4526	KU	O
4526	POITARU	O
4526	,	O
4526	🥚	O
4526	,	O
4526	,	O
4526	,	O
4526	ORREY	O
4526	MARI	O
4526	SONGS	O
4526	,	O
4526	ORRU	O
4526	FRIENDSHIP	O
4526	STORY	O
4526	,	O
4526	VERA	B-CAUSE
4526	EDVADHU	I-CAUSE
4526	THINK	I-CAUSE
4526	PANNUNGA	I-CAUSE
4526	PLEASE	I-CAUSE
4526	,	O
4526	EVALO	B-CAUSE
4526	NAAL	I-CAUSE
4526	DHAN	I-CAUSE
4526	ENGINEERING	I-CAUSE
4526	VECHI	I-CAUSE
4526	OTTUVEENGA	I-CAUSE
4526	.🥚🥚🥚🥚🥚	I-CAUSE
4527	I	O
4527	'm	O
4527	Vijay	O
4527	anna	O
4527	fan	O
4527	but	O
4527	I	O
4527	'm	O
4527	also	O
4527	follow	O
4527	Ajith	O
4527	bro	O
4527	rules	O
4527	...	O
4527	ஒருத்தர்	O
4527	மேல	O
4527	விசுவாசம்	O
4527	kaatarathukaga	O
4527	innorutharaa	O
4527	yen	B-CAUSE
4527	avamana	I-CAUSE
4527	paduthuringara	I-CAUSE
4527	...	I-CAUSE
4528	Vayasana	B-CAUSE
4528	kalathula	I-CAUSE
4528	unaku	I-CAUSE
4528	ethukuda	I-CAUSE
4528	intha	I-CAUSE
4528	vedatha	I-CAUSE
4528	vela	I-CAUSE
4529	As	O
4529	usual	O
4529	girls	B-CAUSE
4529	ku	I-CAUSE
4529	jaldra	I-CAUSE
4529	....	I-CAUSE
4529	the	O
4529	climax	O
4529	is	O
4529	ponuga	O
4529	nalavanga	O
4529	....	O
4529	pasanga	O
4529	kettavanga	O
4530	nalla	B-CAUSE
4530	kalam	I-CAUSE
4530	kabali	I-CAUSE
4530	kala	I-CAUSE
4530	mathiri	I-CAUSE
4530	illa	I-CAUSE
4530	move	I-CAUSE
4530	ethu	I-CAUSE
4530	super	I-CAUSE
4530	star	O
4530	move	O
4531	#	O
4531	Thlaa60	O
4531	Teaser	O
4531	ku	O
4531	Tharamaama	B-CAUSE
4531	Sambavam	I-CAUSE
4531	irukku	I-CAUSE
4531	Haters	O
4531	records	O
4531	paathu	O
4531	Kathari	O
4531	Saava	B-CAUSE
4531	poringa	I-CAUSE
4532	paathuda	O
4532	aamaigala	B-CAUSE
4532	dislike	I-CAUSE
4532	panrathuku	O
4532	bathila	O
4532	like	O
4532	pannida	O
4532	poringa	O
4533	Verum	O
4533	parayngalum	O
4533	mattum	O
4533	Illa	O
4533	,	O
4533	sanar	O
4533	(	O
4533	nadar	O
4533	)	O
4533	payangalyayum	O
4533	kazhutha	B-CAUSE
4533	arukanom	I-CAUSE
4533	.	I-CAUSE
4534	Yenda	O
4534	athukunu	O
4534	Hindi	O
4534	padathoda	O
4534	trailer	O
4534	konjam	B-CAUSE
4534	kooda	I-CAUSE
4534	maathamma	I-CAUSE
4534	appadiyeva	I-CAUSE
4534	poduvinga	I-CAUSE
4535	Indha	O
4535	teaser	O
4535	Ku	O
4535	dislike	O
4535	pana	O
4535	avaga	O
4535	amma	B-CAUSE
4535	silku	I-CAUSE
4535	da	I-CAUSE
4536	Trailer	O
4536	e	O
4536	eppidinna	O
4536	movie	O
4536	appidi	B-CAUSE
4536	therikkuthunnu	I-CAUSE
4536	parunkavan	I-CAUSE
4537	Intha	O
4537	movie	O
4537	copyrights	O
4537	vangithaa	O
4537	remake	O
4537	pandraga	O
4537	atha	O
4537	theriyatha	O
4537	sila	O
4537	lusu	B-CAUSE
4537	pasaga	I-CAUSE
4537	pink	O
4537	movie	O
4537	copy	O
4537	pandragala	O
4537	.....	O
4537	.......	O
4537	Atlee	O
4537	ya	O
4537	poi	O
4537	kelugada	O
4538	Sathiyama	O
4538	nalla	O
4538	ila	O
4538	ipo	O
4538	lam	O
4538	pasanga	O
4538	neraiya	O
4538	hollywood	O
4538	padamlam	O
4538	pathutu	O
4538	irukanga	O
4538	idhu	B-CAUSE
4538	ellarukum	I-CAUSE
4538	pudikuma	I-CAUSE
4538	konjam	I-CAUSE
4538	sandhegam	I-CAUSE
4538	dhan	I-CAUSE
4539	Itha	O
4539	kadhai	O
4539	nu	O
4539	trailer	O
4539	eh	O
4539	solita	B-CAUSE
4539	mathri	I-CAUSE
4539	iruku	I-CAUSE
4540	Bro	B-CAUSE
4540	yedhuku	I-CAUSE
4540	thale	I-CAUSE
4540	keduthukiringo	I-CAUSE
4540	yendha	O
4540	movie	O
4540	nallairukumo	O
4540	adhu	O
4540	blockbuster	O
4540	hit	O
4540	agapodhu	O
4541	Yanada	O
4541	....	O
4541	last	O
4541	la	O
4541	...	O
4541	Bigil	B-CAUSE
4541	ku	I-CAUSE
4541	...	I-CAUSE
